,Date,Volatility,PeriodStart,PeriodEnd,DataPointsUsed
421,1991-08-30,0.00276122630013,1991-08-30,1991-09-09,6
422,1991-09-03,0.00374020677631,1991-09-03,1991-09-10,6
423,1991-09-04,0.00389549172817,1991-09-04,1991-09-11,6
424,1991-09-05,0.00485597414238,1991-09-05,1991-09-12,6
425,1991-09-06,0.00574040427973,1991-09-06,1991-09-13,6
426,1991-09-09,0.00647332866876,1991-09-09,1991-09-16,6
427,1991-09-10,0.0064770965051,1991-09-10,1991-09-17,6
428,1991-09-11,0.00517611964517,1991-09-11,1991-09-18,6
429,1991-09-12,0.00517862614912,1991-09-12,1991-09-19,6
430,1991-09-13,0.00474384275289,1991-09-13,1991-09-20,6
431,1991-09-16,0.0034255677739,1991-09-16,1991-09-23,6
432,1991-09-17,0.00319731579692,1991-09-17,1991-09-24,6
433,1991-09-18,0.00335677264208,1991-09-18,1991-09-25,6
434,1991-09-19,0.00306758843707,1991-09-19,1991-09-26,6
435,1991-09-20,0.00298501039492,1991-09-20,1991-09-27,6
436,1991-09-23,0.0036762141559,1991-09-23,1991-09-30,6
437,1991-09-24,0.00302797055614,1991-09-24,1991-10-01,6
438,1991-09-25,0.0029142206729,1991-09-25,1991-10-02,6
439,1991-09-26,0.00472920876149,1991-09-26,1991-10-03,6
440,1991-09-27,0.00546544913437,1991-09-27,1991-10-04,6
441,1991-09-30,0.00551271094408,1991-09-30,1991-10-07,6
442,1991-10-01,0.00508011021689,1991-10-01,1991-10-08,6
443,1991-10-02,0.00463898179737,1991-10-02,1991-10-09,6
444,1991-10-03,0.00739346723284,1991-10-03,1991-10-10,6
445,1991-10-04,0.00699607090175,1991-10-04,1991-10-11,6
446,1991-10-07,0.00787922974836,1991-10-07,1991-10-14,6
447,1991-10-08,0.00784674753346,1991-10-08,1991-10-15,6
448,1991-10-09,0.00780341366497,1991-10-09,1991-10-16,6
449,1991-10-10,0.00548477841502,1991-10-10,1991-10-17,6
450,1991-10-11,0.00552987908433,1991-10-11,1991-10-18,6
451,1991-10-14,0.00700945961595,1991-10-14,1991-10-21,6
452,1991-10-15,0.00625735630655,1991-10-15,1991-10-22,6
453,1991-10-16,0.00385515380674,1991-10-16,1991-10-23,6
454,1991-10-17,0.0033659931783,1991-10-17,1991-10-24,6
455,1991-10-18,0.00336366289275,1991-10-18,1991-10-25,6
456,1991-10-21,0.00722924955608,1991-10-21,1991-10-28,6
457,1991-10-22,0.00714119172835,1991-10-22,1991-10-29,6
458,1991-10-23,0.00660614111413,1991-10-23,1991-10-30,6
459,1991-10-24,0.00670866448747,1991-10-24,1991-10-31,6
460,1991-10-25,0.0058144696474,1991-10-25,1991-11-01,6
461,1991-10-28,0.00586127661566,1991-10-28,1991-11-04,6
462,1991-10-29,0.0034620855671,1991-10-29,1991-11-05,6
463,1991-10-30,0.00303807505581,1991-10-30,1991-11-06,6
464,1991-10-31,0.00474768654623,1991-10-31,1991-11-07,6
465,1991-11-01,0.0048035993902,1991-11-01,1991-11-08,6
466,1991-11-04,0.00459872958224,1991-11-04,1991-11-11,6
467,1991-11-05,0.00521797198106,1991-11-05,1991-11-12,6
468,1991-11-06,0.00434341188544,1991-11-06,1991-11-13,6
469,1991-11-07,0.00464434998426,1991-11-07,1991-11-14,6
470,1991-11-08,0.0147291817337,1991-11-08,1991-11-15,6
471,1991-11-11,0.0153516005111,1991-11-11,1991-11-18,6
472,1991-11-12,0.0158227176638,1991-11-12,1991-11-19,6
473,1991-11-13,0.0145335342701,1991-11-13,1991-11-20,6
474,1991-11-14,0.0148105183737,1991-11-14,1991-11-21,6
475,1991-11-15,0.0145223474447,1991-11-15,1991-11-22,6
476,1991-11-18,0.00760809017002,1991-11-18,1991-11-25,6
477,1991-11-19,0.00763732051464,1991-11-19,1991-11-26,6
478,1991-11-20,0.00556105386683,1991-11-20,1991-11-27,6
479,1991-11-21,0.00561748312492,1991-11-21,1991-11-29,6
480,1991-11-22,0.00879301923817,1991-11-22,1991-12-02,6
481,1991-11-25,0.0074508152506,1991-11-25,1991-12-03,6
482,1991-11-26,0.00747145144645,1991-11-26,1991-12-04,6
483,1991-11-27,0.00778785191482,1991-11-27,1991-12-05,6
484,1991-11-29,0.00776737611765,1991-11-29,1991-12-06,6
485,1991-12-02,0.00764609440659,1991-12-02,1991-12-09,6
486,1991-12-03,0.00338581261372,1991-12-03,1991-12-10,6
487,1991-12-04,0.00340517635073,1991-12-04,1991-12-11,6
488,1991-12-05,0.00543848460291,1991-12-05,1991-12-12,6
489,1991-12-06,0.00466646992146,1991-12-06,1991-12-13,6
490,1991-12-09,0.00474702811218,1991-12-09,1991-12-16,6
491,1991-12-10,0.00516901198335,1991-12-10,1991-12-17,6
492,1991-12-11,0.0050061730171,1991-12-11,1991-12-18,6
493,1991-12-12,0.00524274798363,1991-12-12,1991-12-19,6
494,1991-12-13,0.00567565939143,1991-12-13,1991-12-20,6
495,1991-12-16,0.0102935199944,1991-12-16,1991-12-23,6
496,1991-12-17,0.0100075850379,1991-12-17,1991-12-24,6
497,1991-12-18,0.00896108726882,1991-12-18,1991-12-26,6
498,1991-12-19,0.00870158741423,1991-12-19,1991-12-27,6
499,1991-12-20,0.00755722493283,1991-12-20,1991-12-30,6
500,1991-12-23,0.00829006355483,1991-12-23,1991-12-31,6
501,1991-12-24,0.00699974324871,1991-12-24,1992-01-02,6
502,1991-12-26,0.00708645013869,1991-12-26,1992-01-03,6
503,1991-12-27,0.00766607855544,1991-12-27,1992-01-06,6
504,1991-12-30,0.00807360003076,1991-12-30,1992-01-07,6
505,1991-12-31,0.00297484482714,1991-12-31,1992-01-08,6
506,1992-01-02,0.00261795210323,1992-01-02,1992-01-09,6
507,1992-01-03,0.00349915191317,1992-01-03,1992-01-10,6
508,1992-01-06,0.00235323648752,1992-01-06,1992-01-13,6
509,1992-01-07,0.00652944287005,1992-01-07,1992-01-14,6
510,1992-01-08,0.00644805555692,1992-01-08,1992-01-15,6
511,1992-01-09,0.00701132265344,1992-01-09,1992-01-16,6
512,1992-01-10,0.00700506251057,1992-01-10,1992-01-17,6
513,1992-01-13,0.00699484104459,1992-01-13,1992-01-20,6
514,1992-01-14,0.00784973726836,1992-01-14,1992-01-21,6
515,1992-01-15,0.00738345162276,1992-01-15,1992-01-22,6
516,1992-01-16,0.00771863583968,1992-01-16,1992-01-23,6
517,1992-01-17,0.00760019919648,1992-01-17,1992-01-24,6
518,1992-01-20,0.007510291532,1992-01-20,1992-01-27,6
519,1992-01-21,0.00724330227477,1992-01-21,1992-01-28,6
520,1992-01-22,0.0077010313661,1992-01-22,1992-01-29,6
521,1992-01-23,0.00506629634217,1992-01-23,1992-01-30,6
522,1992-01-24,0.00497017735763,1992-01-24,1992-01-31,6
523,1992-01-27,0.00504365141934,1992-01-27,1992-02-03,6
524,1992-01-28,0.00697475257663,1992-01-28,1992-02-04,6
525,1992-01-29,0.00697428243011,1992-01-29,1992-02-05,6
526,1992-01-30,0.00513681480675,1992-01-30,1992-02-06,6
527,1992-01-31,0.00581183141632,1992-01-31,1992-02-07,6
528,1992-02-03,0.00538306753781,1992-02-03,1992-02-10,6
529,1992-02-04,0.00543641935257,1992-02-04,1992-02-11,6
530,1992-02-05,0.00487098834533,1992-02-05,1992-02-12,6
531,1992-02-06,0.00606376609264,1992-02-06,1992-02-13,6
532,1992-02-07,0.00615852803489,1992-02-07,1992-02-14,6
533,1992-02-10,0.00736440629535,1992-02-10,1992-02-18,6
534,1992-02-11,0.00671638051393,1992-02-11,1992-02-19,6
535,1992-02-12,0.0090447218944,1992-02-12,1992-02-20,6
536,1992-02-13,0.00846620549795,1992-02-13,1992-02-21,6
537,1992-02-14,0.00810966169282,1992-02-14,1992-02-24,6
538,1992-02-18,0.00820079026419,1992-02-18,1992-02-25,6
539,1992-02-19,0.00744260907929,1992-02-19,1992-02-26,6
540,1992-02-20,0.00787684479046,1992-02-20,1992-02-27,6
541,1992-02-21,0.00604178308622,1992-02-21,1992-02-28,6
542,1992-02-24,0.00553985040185,1992-02-24,1992-03-02,6
543,1992-02-25,0.0055054687809,1992-02-25,1992-03-03,6
544,1992-02-26,0.00625374594993,1992-02-26,1992-03-04,6
545,1992-02-27,0.0033189861691,1992-02-27,1992-03-05,6
546,1992-02-28,0.00336736138661,1992-02-28,1992-03-06,6
547,1992-03-02,0.00399642932491,1992-03-02,1992-03-09,6
548,1992-03-03,0.00478917625512,1992-03-03,1992-03-10,6
549,1992-03-04,0.00481594787568,1992-03-04,1992-03-11,6
550,1992-03-05,0.00435472637379,1992-03-05,1992-03-12,6
551,1992-03-06,0.00443408816534,1992-03-06,1992-03-13,6
552,1992-03-09,0.00388364080841,1992-03-09,1992-03-16,6
553,1992-03-10,0.00471115662668,1992-03-10,1992-03-17,6
554,1992-03-11,0.00467554313372,1992-03-11,1992-03-18,6
555,1992-03-12,0.00306783662983,1992-03-12,1992-03-19,6
556,1992-03-13,0.00283447611876,1992-03-13,1992-03-20,6
557,1992-03-16,0.00353367376684,1992-03-16,1992-03-23,6
558,1992-03-17,0.00386963423992,1992-03-17,1992-03-24,6
559,1992-03-18,0.00262998562282,1992-03-18,1992-03-25,6
560,1992-03-19,0.00269692294707,1992-03-19,1992-03-26,6
561,1992-03-20,0.00442588512502,1992-03-20,1992-03-27,6
562,1992-03-23,0.00357150591738,1992-03-23,1992-03-30,6
563,1992-03-24,0.00404554876366,1992-03-24,1992-03-31,6
564,1992-03-25,0.00430237249391,1992-03-25,1992-04-01,6
565,1992-03-26,0.00508622682293,1992-03-26,1992-04-02,6
566,1992-03-27,0.00533911041566,1992-03-27,1992-04-03,6
567,1992-03-30,0.00566316809714,1992-03-30,1992-04-06,6
568,1992-03-31,0.00928469098993,1992-03-31,1992-04-07,6
569,1992-04-01,0.00942562498916,1992-04-01,1992-04-08,6
570,1992-04-02,0.0118747148025,1992-04-02,1992-04-09,6
571,1992-04-03,0.0118576586131,1992-04-03,1992-04-10,6
572,1992-04-06,0.0119016727872,1992-04-06,1992-04-13,6
573,1992-04-07,0.0126696674328,1992-04-07,1992-04-14,6
574,1992-04-08,0.00831906683863,1992-04-08,1992-04-15,6
575,1992-04-09,0.00575118828615,1992-04-09,1992-04-16,6
576,1992-04-10,0.00947945952415,1992-04-10,1992-04-20,6
577,1992-04-13,0.00924028459537,1992-04-13,1992-04-21,6
578,1992-04-14,0.00927594019882,1992-04-14,1992-04-22,6
579,1992-04-15,0.0071671441636,1992-04-15,1992-04-23,6
580,1992-04-16,0.00589264283339,1992-04-16,1992-04-24,6
581,1992-04-20,0.00584534564337,1992-04-20,1992-04-27,6
582,1992-04-21,0.00324461523166,1992-04-21,1992-04-28,6
583,1992-04-22,0.00431447142623,1992-04-22,1992-04-29,6
584,1992-04-23,0.00479626002273,1992-04-23,1992-04-30,6
585,1992-04-24,0.00544966818569,1992-04-24,1992-05-01,6
586,1992-04-27,0.00563735516504,1992-04-27,1992-05-04,6
587,1992-04-28,0.0054839558906,1992-04-28,1992-05-05,6
588,1992-04-29,0.00561495198031,1992-04-29,1992-05-06,6
589,1992-04-30,0.00558894630733,1992-04-30,1992-05-07,6
590,1992-05-01,0.00500613069222,1992-05-01,1992-05-08,6
591,1992-05-04,0.0044274412114,1992-05-04,1992-05-11,6
592,1992-05-05,0.00334091286451,1992-05-05,1992-05-12,6
593,1992-05-06,0.00334951518093,1992-05-06,1992-05-13,6
594,1992-05-07,0.00443058487582,1992-05-07,1992-05-14,6
595,1992-05-08,0.00496338636911,1992-05-08,1992-05-15,6
596,1992-05-11,0.00594980811194,1992-05-11,1992-05-18,6
597,1992-05-12,0.00655519171434,1992-05-12,1992-05-19,6
598,1992-05-13,0.00631438066973,1992-05-13,1992-05-20,6
599,1992-05-14,0.00671949562334,1992-05-14,1992-05-21,6
600,1992-05-15,0.00623276740472,1992-05-15,1992-05-22,6
601,1992-05-18,0.00601918329409,1992-05-18,1992-05-26,6
602,1992-05-19,0.00546749587011,1992-05-19,1992-05-27,6
603,1992-05-20,0.00617235125298,1992-05-20,1992-05-28,6
604,1992-05-21,0.00624932362477,1992-05-21,1992-05-29,6
605,1992-05-22,0.0056160881751,1992-05-22,1992-06-01,6
606,1992-05-26,0.00685526497683,1992-05-26,1992-06-02,6
607,1992-05-27,0.0063137474007,1992-05-27,1992-06-03,6
608,1992-05-28,0.00652126221254,1992-05-28,1992-06-04,6
609,1992-05-29,0.00453869384925,1992-05-29,1992-06-05,6
610,1992-06-01,0.00445234600732,1992-06-01,1992-06-08,6
611,1992-06-02,0.00437202824616,1992-06-02,1992-06-09,6
612,1992-06-03,0.00389558562053,1992-06-03,1992-06-10,6
613,1992-06-04,0.00432432849636,1992-06-04,1992-06-11,6
614,1992-06-05,0.00451943493004,1992-06-05,1992-06-12,6
615,1992-06-08,0.0045830943204,1992-06-08,1992-06-15,6
616,1992-06-09,0.00472241871494,1992-06-09,1992-06-16,6
617,1992-06-10,0.0065049009692,1992-06-10,1992-06-17,6
618,1992-06-11,0.00630196715101,1992-06-11,1992-06-18,6
619,1992-06-12,0.00677773640071,1992-06-12,1992-06-19,6
620,1992-06-15,0.00661373470556,1992-06-15,1992-06-22,6
621,1992-06-16,0.00664313464758,1992-06-16,1992-06-23,6
622,1992-06-17,0.00658998744249,1992-06-17,1992-06-24,6
623,1992-06-18,0.00320211217157,1992-06-18,1992-06-25,6
624,1992-06-19,0.00276847498667,1992-06-19,1992-06-26,6
625,1992-06-22,0.00519850254635,1992-06-22,1992-06-29,6
626,1992-06-23,0.0053424721541,1992-06-23,1992-06-30,6
627,1992-06-24,0.00639396371798,1992-06-24,1992-07-01,6
628,1992-06-25,0.00667196239232,1992-06-25,1992-07-02,6
629,1992-06-26,0.0062932994065,1992-06-26,1992-07-06,6
630,1992-06-29,0.00861870134716,1992-06-29,1992-07-07,6
631,1992-06-30,0.00708171093598,1992-06-30,1992-07-08,6
632,1992-07-01,0.00768729434242,1992-07-01,1992-07-09,6
633,1992-07-02,0.00655548668253,1992-07-02,1992-07-10,6
634,1992-07-06,0.00638182101641,1992-07-06,1992-07-13,6
635,1992-07-07,0.00658594107794,1992-07-07,1992-07-14,6
636,1992-07-08,0.00381543689762,1992-07-08,1992-07-15,6
637,1992-07-09,0.00389069242294,1992-07-09,1992-07-16,6
638,1992-07-10,0.00341227442721,1992-07-10,1992-07-17,6
639,1992-07-13,0.00388867039586,1992-07-13,1992-07-20,6
640,1992-07-14,0.00387185814501,1992-07-14,1992-07-21,6
641,1992-07-15,0.00282614204333,1992-07-15,1992-07-22,6
642,1992-07-16,0.00349551616772,1992-07-16,1992-07-23,6
643,1992-07-17,0.0032405807918,1992-07-17,1992-07-24,6
644,1992-07-20,0.00315347505641,1992-07-20,1992-07-27,6
645,1992-07-21,0.00647362318607,1992-07-21,1992-07-28,6
646,1992-07-22,0.00733570720398,1992-07-22,1992-07-29,6
647,1992-07-23,0.00576472919051,1992-07-23,1992-07-30,6
648,1992-07-24,0.00596372735011,1992-07-24,1992-07-31,6
649,1992-07-27,0.00552278047164,1992-07-27,1992-08-03,6
650,1992-07-28,0.00581032030682,1992-07-28,1992-08-04,6
651,1992-07-29,0.00510232759478,1992-07-29,1992-08-05,6
652,1992-07-30,0.00322706792901,1992-07-30,1992-08-06,6
653,1992-07-31,0.00262323632173,1992-07-31,1992-08-07,6
654,1992-08-03,0.00273754392859,1992-08-03,1992-08-10,6
655,1992-08-04,0.00213580700957,1992-08-04,1992-08-11,6
656,1992-08-05,0.00211109323061,1992-08-05,1992-08-12,6
657,1992-08-06,0.00193922287159,1992-08-06,1992-08-13,6
658,1992-08-07,0.00298738096955,1992-08-07,1992-08-14,6
659,1992-08-10,0.00252520302844,1992-08-10,1992-08-17,6
660,1992-08-11,0.00252980916291,1992-08-11,1992-08-18,6
661,1992-08-12,0.00399202594969,1992-08-12,1992-08-19,6
662,1992-08-13,0.00384716392235,1992-08-13,1992-08-20,6
663,1992-08-14,0.00496812168881,1992-08-14,1992-08-21,6
664,1992-08-17,0.00493173257932,1992-08-17,1992-08-24,6
665,1992-08-18,0.00495452016638,1992-08-18,1992-08-25,6
666,1992-08-19,0.00557516694072,1992-08-19,1992-08-26,6
667,1992-08-20,0.0052910539488,1992-08-20,1992-08-27,6
668,1992-08-21,0.00558862759217,1992-08-21,1992-08-28,6
669,1992-08-24,0.00474457300051,1992-08-24,1992-08-31,6
670,1992-08-25,0.00245463292228,1992-08-25,1992-09-01,6
671,1992-08-26,0.00262128920578,1992-08-26,1992-09-02,6
672,1992-08-27,0.00259186136494,1992-08-27,1992-09-03,6
673,1992-08-28,0.00294319079486,1992-08-28,1992-09-04,6
674,1992-08-31,0.00395786995189,1992-08-31,1992-09-08,6
675,1992-09-01,0.00420635991273,1992-09-01,1992-09-09,6
676,1992-09-02,0.00496082466287,1992-09-02,1992-09-10,6
677,1992-09-03,0.00482246022292,1992-09-03,1992-09-11,6
678,1992-09-04,0.00672566887939,1992-09-04,1992-09-14,6
679,1992-09-08,0.00888536635294,1992-09-08,1992-09-15,6
680,1992-09-09,0.00827574824404,1992-09-09,1992-09-16,6
681,1992-09-10,0.00823269269907,1992-09-10,1992-09-17,6
682,1992-09-11,0.00803053051201,1992-09-11,1992-09-18,6
683,1992-09-14,0.00807779778495,1992-09-14,1992-09-21,6
684,1992-09-15,0.00707964964581,1992-09-15,1992-09-22,6
685,1992-09-16,0.00564370652633,1992-09-16,1992-09-23,6
686,1992-09-17,0.0057654654928,1992-09-17,1992-09-24,6
687,1992-09-18,0.00669885994185,1992-09-18,1992-09-25,6
688,1992-09-21,0.00632432991914,1992-09-21,1992-09-28,6
689,1992-09-22,0.00641821282884,1992-09-22,1992-09-29,6
690,1992-09-23,0.00481201663662,1992-09-23,1992-09-30,6
691,1992-09-24,0.00501162119096,1992-09-24,1992-10-01,6
692,1992-09-25,0.00683960589963,1992-09-25,1992-10-02,6
693,1992-09-28,0.00645605432596,1992-09-28,1992-10-05,6
694,1992-09-29,0.00546294294297,1992-09-29,1992-10-06,6
695,1992-09-30,0.00521186626865,1992-09-30,1992-10-07,6
696,1992-10-01,0.00690621635735,1992-10-01,1992-10-08,6
697,1992-10-02,0.00757407338624,1992-10-02,1992-10-09,6
698,1992-10-05,0.0087891972105,1992-10-05,1992-10-12,6
699,1992-10-06,0.00856326658713,1992-10-06,1992-10-13,6
700,1992-10-07,0.00853649847929,1992-10-07,1992-10-14,6
701,1992-10-08,0.00776430523481,1992-10-08,1992-10-15,6
702,1992-10-09,0.0073996997737,1992-10-09,1992-10-16,6
703,1992-10-12,0.00404484554674,1992-10-12,1992-10-19,6
704,1992-10-13,0.00281631844647,1992-10-13,1992-10-20,6
705,1992-10-14,0.00293275590579,1992-10-14,1992-10-21,6
706,1992-10-15,0.0032848617625,1992-10-15,1992-10-22,6
707,1992-10-16,0.00361538982963,1992-10-16,1992-10-23,6
708,1992-10-19,0.00461286398115,1992-10-19,1992-10-26,6
709,1992-10-20,0.00396444793282,1992-10-20,1992-10-27,6
710,1992-10-21,0.00407108310247,1992-10-21,1992-10-28,6
711,1992-10-22,0.00401866988295,1992-10-22,1992-10-29,6
712,1992-10-23,0.00469402748005,1992-10-23,1992-10-30,6
713,1992-10-26,0.00525595938355,1992-10-26,1992-11-02,6
714,1992-10-27,0.00552028237616,1992-10-27,1992-11-03,6
715,1992-10-28,0.00616563845264,1992-10-28,1992-11-04,6
716,1992-10-29,0.00606599986702,1992-10-29,1992-11-05,6
717,1992-10-30,0.00597847051958,1992-10-30,1992-11-06,6
718,1992-11-02,0.00581778620271,1992-11-02,1992-11-09,6
719,1992-11-03,0.00391561415399,1992-11-03,1992-11-10,6
720,1992-11-04,0.00466953659027,1992-11-04,1992-11-11,6
721,1992-11-05,0.00322075237517,1992-11-05,1992-11-12,6
722,1992-11-06,0.00342530470734,1992-11-06,1992-11-13,6
723,1992-11-09,0.00389412592714,1992-11-09,1992-11-16,6
724,1992-11-10,0.00416652862906,1992-11-10,1992-11-17,6
725,1992-11-11,0.00516804651932,1992-11-11,1992-11-18,6
726,1992-11-12,0.00419580315917,1992-11-12,1992-11-19,6
727,1992-11-13,0.00488275094673,1992-11-13,1992-11-20,6
728,1992-11-16,0.00518298321207,1992-11-16,1992-11-23,6
729,1992-11-17,0.00481451018106,1992-11-17,1992-11-24,6
730,1992-11-18,0.00400645489819,1992-11-18,1992-11-25,6
731,1992-11-19,0.00343819782767,1992-11-19,1992-11-27,6
732,1992-11-20,0.00340689117223,1992-11-20,1992-11-30,6
733,1992-11-23,0.00313539677999,1992-11-23,1992-12-01,6
734,1992-11-24,0.00274367953924,1992-11-24,1992-12-02,6
735,1992-11-25,0.00216042351639,1992-11-25,1992-12-03,6
736,1992-11-27,0.00245703936867,1992-11-27,1992-12-04,6
737,1992-11-30,0.00346229520458,1992-11-30,1992-12-07,6
738,1992-12-01,0.00353123515558,1992-12-01,1992-12-08,6
739,1992-12-02,0.00386013230339,1992-12-02,1992-12-09,6
740,1992-12-03,0.0039076270759,1992-12-03,1992-12-10,6
741,1992-12-04,0.00412879634536,1992-12-04,1992-12-11,6
742,1992-12-07,0.00396648382939,1992-12-07,1992-12-14,6
743,1992-12-08,0.00231483790451,1992-12-08,1992-12-15,6
744,1992-12-09,0.000756629172237,1992-12-09,1992-12-16,6
745,1992-12-10,0.00413282178574,1992-12-10,1992-12-17,6
746,1992-12-11,0.00628343856709,1992-12-11,1992-12-18,6
747,1992-12-14,0.00618884558578,1992-12-14,1992-12-21,6
748,1992-12-15,0.00605395589531,1992-12-15,1992-12-22,6
749,1992-12-16,0.00632479645894,1992-12-16,1992-12-23,6
750,1992-12-17,0.00596349164884,1992-12-17,1992-12-24,6
751,1992-12-18,0.00550215052407,1992-12-18,1992-12-28,6
752,1992-12-21,0.00149290612054,1992-12-21,1992-12-29,6
753,1992-12-22,0.00189795256424,1992-12-22,1992-12-30,6
754,1992-12-23,0.00305310072062,1992-12-23,1992-12-31,6
755,1992-12-24,0.00302524307442,1992-12-24,1993-01-04,6
756,1992-12-28,0.00270029216367,1992-12-28,1993-01-05,6
757,1992-12-29,0.0028547845489,1992-12-29,1993-01-06,6
758,1992-12-30,0.00388314178361,1992-12-30,1993-01-07,6
759,1992-12-31,0.00327032847822,1992-12-31,1993-01-08,6
760,1993-01-04,0.00403729300197,1993-01-04,1993-01-11,6
761,1993-01-05,0.00409420714788,1993-01-05,1993-01-12,6
762,1993-01-06,0.00468054989941,1993-01-06,1993-01-13,6
763,1993-01-07,0.00539287705993,1993-01-07,1993-01-14,6
764,1993-01-08,0.00345533564005,1993-01-08,1993-01-15,6
765,1993-01-11,0.00254936915673,1993-01-11,1993-01-18,6
766,1993-01-12,0.00350066118548,1993-01-12,1993-01-19,6
767,1993-01-13,0.00410220871456,1993-01-13,1993-01-20,6
768,1993-01-14,0.0041411342761,1993-01-14,1993-01-21,6
769,1993-01-15,0.003337396099,1993-01-15,1993-01-22,6
770,1993-01-18,0.00467175120221,1993-01-18,1993-01-25,6
771,1993-01-19,0.00464703690286,1993-01-19,1993-01-26,6
772,1993-01-20,0.00469674254136,1993-01-20,1993-01-27,6
773,1993-01-21,0.00409680600842,1993-01-21,1993-01-28,6
774,1993-01-22,0.00391365683462,1993-01-22,1993-01-29,6
775,1993-01-25,0.00477091420399,1993-01-25,1993-02-01,6
776,1993-01-26,0.00379518523891,1993-01-26,1993-02-02,6
777,1993-01-27,0.00511572780512,1993-01-27,1993-02-03,6
778,1993-01-28,0.00410081293686,1993-01-28,1993-02-04,6
779,1993-01-29,0.00452274276894,1993-01-29,1993-02-05,6
780,1993-02-01,0.00496797262684,1993-02-01,1993-02-08,6
781,1993-02-02,0.00542093622384,1993-02-02,1993-02-09,6
782,1993-02-03,0.00541430882028,1993-02-03,1993-02-10,6
783,1993-02-04,0.00380490070858,1993-02-04,1993-02-11,6
784,1993-02-05,0.0037512908508,1993-02-05,1993-02-12,6
785,1993-02-08,0.00897044124813,1993-02-08,1993-02-16,6
786,1993-02-09,0.00903623897194,1993-02-09,1993-02-17,6
787,1993-02-10,0.00906868552781,1993-02-10,1993-02-18,6
788,1993-02-11,0.00956281637637,1993-02-11,1993-02-19,6
789,1993-02-12,0.00944946641166,1993-02-12,1993-02-22,6
790,1993-02-16,0.00945936891788,1993-02-16,1993-02-23,6
791,1993-02-17,0.00582664738919,1993-02-17,1993-02-24,6
792,1993-02-18,0.00553362561752,1993-02-18,1993-02-25,6
793,1993-02-19,0.00473617203018,1993-02-19,1993-02-26,6
794,1993-02-22,0.00545562403507,1993-02-22,1993-03-01,6
795,1993-02-23,0.00664058052985,1993-02-23,1993-03-02,6
796,1993-02-24,0.00615992316106,1993-02-24,1993-03-03,6
797,1993-02-25,0.00572448133,1993-02-25,1993-03-04,6
798,1993-02-26,0.00599872462068,1993-02-26,1993-03-05,6
799,1993-03-01,0.00899002249718,1993-03-01,1993-03-08,6
800,1993-03-02,0.00869340577873,1993-03-02,1993-03-09,6
801,1993-03-03,0.00779442685324,1993-03-03,1993-03-10,6
802,1993-03-04,0.00847650785129,1993-03-04,1993-03-11,6
803,1993-03-05,0.00910075986257,1993-03-05,1993-03-12,6
804,1993-03-08,0.00897287403212,1993-03-08,1993-03-15,6
805,1993-03-09,0.00462525142287,1993-03-09,1993-03-16,6
806,1993-03-10,0.0050416737625,1993-03-10,1993-03-17,6
807,1993-03-11,0.0059222362391,1993-03-11,1993-03-18,6
